time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.radiation_type,.field_of_view,.min_range,.max_range,.range
2021/01/19/15:45:42.452579,32,1611081942,428214101,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:42.756014,33,1611081942,728214101,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:43.054882,34,1611081943,28214101,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:43.353539,35,1611081943,329438070,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:43.653022,36,1611081943,629438070,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:43.956186,37,1611081943,929438070,/ultrasound_3,0,0.259999990463,20.0,600.0,55.0
2021/01/19/15:45:44.255250,38,1611081944,229438070,/ultrasound_3,0,0.259999990463,20.0,600.0,55.0
2021/01/19/15:45:44.554354,39,1611081944,529438070,/ultrasound_3,0,0.259999990463,20.0,600.0,55.0
2021/01/19/15:45:44.853284,40,1611081944,829438070,/ultrasound_3,0,0.259999990463,20.0,600.0,55.0
2021/01/19/15:45:45.156470,41,1611081945,129438070,/ultrasound_3,0,0.259999990463,20.0,600.0,55.0
2021/01/19/15:45:45.455436,42,1611081945,429438070,/ultrasound_3,0,0.259999990463,20.0,600.0,55.0
2021/01/19/15:45:45.754581,43,1611081945,729438070,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:46.053732,44,1611081946,39542892,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:46.356701,45,1611081946,339542892,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:46.655904,46,1611081946,639542892,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:46.954767,47,1611081946,939542892,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:47.253615,48,1611081947,239542892,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:47.557011,49,1611081947,539542892,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:47.856029,50,1611081947,839542892,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:48.154952,51,1611081948,139542892,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:48.453448,52,1611081948,429290105,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:48.757184,53,1611081948,729290105,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:49.056050,54,1611081949,29290105,/ultrasound_3,0,0.259999990463,20.0,600.0,27.0
2021/01/19/15:45:49.355290,55,1611081949,329290105,/ultrasound_3,0,0.259999990463,20.0,600.0,27.0
2021/01/19/15:45:49.654202,56,1611081949,630290105,/ultrasound_3,0,0.259999990463,20.0,600.0,28.0
2021/01/19/15:45:49.953307,57,1611081949,929290105,/ultrasound_3,0,0.259999990463,20.0,600.0,27.0
2021/01/19/15:45:50.256467,58,1611081950,229290105,/ultrasound_3,0,0.259999990463,20.0,600.0,28.0
2021/01/19/15:45:50.555537,59,1611081950,529290105,/ultrasound_3,0,0.259999990463,20.0,600.0,29.0
2021/01/19/15:45:50.854580,60,1611081950,831100107,/ultrasound_3,0,0.259999990463,20.0,600.0,29.0
2021/01/19/15:45:51.153558,61,1611081951,131100107,/ultrasound_3,0,0.259999990463,20.0,600.0,29.0
2021/01/19/15:45:51.456647,62,1611081951,431100107,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:51.755661,63,1611081951,731100107,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:52.054770,64,1611081952,31100107,/ultrasound_3,0,0.259999990463,20.0,600.0,85.0
2021/01/19/15:45:52.353816,65,1611081952,331100107,/ultrasound_3,0,0.259999990463,20.0,600.0,85.0
2021/01/19/15:45:52.652802,66,1611081952,631100107,/ultrasound_3,0,0.259999990463,20.0,600.0,55.0
2021/01/19/15:45:52.956023,67,1611081952,931100107,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:53.254952,68,1611081953,231100107,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:53.553693,69,1611081953,530255924,/ultrasound_3,0,0.259999990463,20.0,600.0,31.0
2021/01/19/15:45:53.853071,70,1611081953,830255924,/ultrasound_3,0,0.259999990463,20.0,600.0,31.0
2021/01/19/15:45:54.156218,71,1611081954,130255924,/ultrasound_3,0,0.259999990463,20.0,600.0,31.0
2021/01/19/15:45:54.455085,72,1611081954,430255924,/ultrasound_3,0,0.259999990463,20.0,600.0,31.0
2021/01/19/15:45:54.754392,73,1611081954,730255924,/ultrasound_3,0,0.259999990463,20.0,600.0,29.0
2021/01/19/15:45:55.053250,74,1611081955,30255924,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:55.356576,75,1611081955,330255924,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:55.655027,76,1611081955,630255924,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:55.954552,77,1611081955,928664884,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:56.253482,78,1611081956,228664884,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:56.556802,79,1611081956,528664884,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:45:56.855806,80,1611081956,828664884,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:45:57.154729,81,1611081957,128664884,/ultrasound_3,0,0.259999990463,20.0,600.0,52.0
2021/01/19/15:45:57.453842,82,1611081957,428664884,/ultrasound_3,0,0.259999990463,20.0,600.0,52.0
2021/01/19/15:45:57.756888,83,1611081957,728664884,/ultrasound_3,0,0.259999990463,20.0,600.0,52.0
2021/01/19/15:45:58.055435,84,1611081958,28664884,/ultrasound_3,0,0.259999990463,20.0,600.0,52.0
2021/01/19/15:45:58.355047,85,1611081958,328664884,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:45:58.654119,86,1611081958,629471107,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:45:58.957191,87,1611081958,929471107,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:45:59.256301,88,1611081959,230471107,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:45:59.555260,89,1611081959,529471107,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:45:59.854309,90,1611081959,829471107,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:00.153410,91,1611081960,129471107,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:00.456411,92,1611081960,429471107,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:00.755594,93,1611081960,729471107,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:01.054044,94,1611081961,30363912,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:01.353607,95,1611081961,330363912,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:01.652680,96,1611081961,630363912,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:01.955853,97,1611081961,930363912,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:02.254813,98,1611081962,230363912,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:02.553883,99,1611081962,530363912,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:02.853045,100,1611081962,830363912,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:03.156108,101,1611081963,130363912,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:03.454914,102,1611081963,430363912,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:03.754236,103,1611081963,728517951,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:04.053132,104,1611081964,28517951,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:04.355804,105,1611081964,328517951,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:04.655330,106,1611081964,628517951,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:04.954327,107,1611081964,928517951,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:05.253399,108,1611081965,228517951,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:05.556641,109,1611081965,528517951,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:05.855539,110,1611081965,828517951,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:06.154683,111,1611081966,128695096,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:06.453690,112,1611081966,428695096,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:06.756821,113,1611081966,728695096,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:07.055910,114,1611081967,28695096,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:07.354857,115,1611081967,328695096,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:07.653937,116,1611081967,628695096,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:07.957039,117,1611081967,928695096,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:08.255988,118,1611081968,228695096,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:08.555131,119,1611081968,529194034,/ultrasound_3,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:08.854181,120,1611081968,830194034,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:09.153195,121,1611081969,129194034,/ultrasound_3,0,0.259999990463,20.0,600.0,297.0
2021/01/19/15:46:09.456406,122,1611081969,429194034,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:09.755326,123,1611081969,729194034,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:10.054429,124,1611081970,29194034,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:10.353457,125,1611081970,329194034,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:10.656456,126,1611081970,629194034,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:10.955553,127,1611081970,929194034,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:11.254721,128,1611081971,229194034,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:11.553692,129,1611081971,529194034,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:11.852665,130,1611081971,829194034,/ultrasound_3,0,0.259999990463,20.0,600.0,299.0
2021/01/19/15:46:12.155912,131,1611081972,129194034,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:12.454826,132,1611081972,429194034,/ultrasound_3,0,0.259999990463,20.0,600.0,297.0
2021/01/19/15:46:12.753981,133,1611081972,729194034,/ultrasound_3,0,0.259999990463,20.0,600.0,41.0
2021/01/19/15:46:13.052888,134,1611081973,29194034,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:13.356107,135,1611081973,329194034,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:13.655180,136,1611081973,629124032,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:13.953603,137,1611081973,929124032,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:14.253022,138,1611081974,229124032,/ultrasound_3,0,0.259999990463,20.0,600.0,297.0
2021/01/19/15:46:14.556409,139,1611081974,529124032,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:14.855409,140,1611081974,829124032,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:15.154400,141,1611081975,129124032,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:15.453524,142,1611081975,429124032,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:15.756702,143,1611081975,729124032,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:16.055682,144,1611081976,27402101,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:16.354709,145,1611081976,327402101,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:16.653785,146,1611081976,627402101,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:16.956892,147,1611081976,927402101,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:17.255788,148,1611081977,227402101,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:17.554929,149,1611081977,527402101,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:17.854018,150,1611081977,827402101,/ultrasound_3,0,0.259999990463,20.0,600.0,300.0
2021/01/19/15:46:18.157208,151,1611081978,127402101,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:18.456147,152,1611081978,428402101,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:18.755121,153,1611081978,728910026,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:19.053780,154,1611081979,28910026,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:19.353222,155,1611081979,328910026,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:19.656096,156,1611081979,628910026,/ultrasound_3,0,0.259999990463,20.0,600.0,299.0
2021/01/19/15:46:19.955391,157,1611081979,928910026,/ultrasound_3,0,0.259999990463,20.0,600.0,43.0
2021/01/19/15:46:20.254374,158,1611081980,228910026,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:20.553608,159,1611081980,528910026,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:20.856559,160,1611081980,828910026,/ultrasound_3,0,0.259999990463,20.0,600.0,299.0
2021/01/19/15:46:21.155525,161,1611081981,130447038,/ultrasound_3,0,0.259999990463,20.0,600.0,300.0
2021/01/19/15:46:21.454712,162,1611081981,430447038,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:21.753748,163,1611081981,730447038,/ultrasound_3,0,0.259999990463,20.0,600.0,297.0
2021/01/19/15:46:22.052679,164,1611081982,30447038,/ultrasound_3,0,0.259999990463,20.0,600.0,41.0
2021/01/19/15:46:22.356019,165,1611081982,330447038,/ultrasound_3,0,0.259999990463,20.0,600.0,41.0
2021/01/19/15:46:22.654868,166,1611081982,630447038,/ultrasound_3,0,0.259999990463,20.0,600.0,41.0
2021/01/19/15:46:22.954057,167,1611081982,930447038,/ultrasound_3,0,0.259999990463,20.0,600.0,41.0
2021/01/19/15:46:23.252920,168,1611081983,230447038,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:23.556141,169,1611081983,528323060,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:23.855167,170,1611081983,828323060,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:24.154263,171,1611081984,128323060,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:24.453315,172,1611081984,428323060,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:24.756334,173,1611081984,728323060,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:25.055090,174,1611081985,28323060,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:25.354391,175,1611081985,328323060,/ultrasound_3,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:25.653388,176,1611081985,628323060,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:25.956782,177,1611081985,928323060,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:26.255733,178,1611081986,229268079,/ultrasound_3,0,0.259999990463,20.0,600.0,54.0
2021/01/19/15:46:26.554786,179,1611081986,529268079,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:26.853647,180,1611081986,829268079,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:27.156929,181,1611081987,129268079,/ultrasound_3,0,0.259999990463,20.0,600.0,299.0
2021/01/19/15:46:27.455289,182,1611081987,429268079,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:27.754684,183,1611081987,729268079,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:28.053934,184,1611081988,30268079,/ultrasound_3,0,0.259999990463,20.0,600.0,299.0
2021/01/19/15:46:28.352998,185,1611081988,329268079,/ultrasound_3,0,0.259999990463,20.0,600.0,43.0
2021/01/19/15:46:28.655627,186,1611081988,627790050,/ultrasound_3,0,0.259999990463,20.0,600.0,43.0
2021/01/19/15:46:28.955167,187,1611081988,927790050,/ultrasound_3,0,0.259999990463,20.0,600.0,298.0
2021/01/19/15:46:29.254020,188,1611081989,227790050,/ultrasound_3,0,0.259999990463,20.0,600.0,297.0
