time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.radiation_type,.field_of_view,.min_range,.max_range,.range
2021/01/19/15:45:33.174427,1,1611081933,129123052,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:33.473499,2,1611081933,430174076,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:33.772678,3,1611081933,730174076,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:34.071686,4,1611081934,30174076,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:34.374564,5,1611081934,330174076,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:34.673544,6,1611081934,630174076,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:34.972450,7,1611081934,930174076,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:35.271915,8,1611081935,230174076,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:35.574405,9,1611081935,530174076,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:35.873563,10,1611081935,828803096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:36.173039,11,1611081936,128803096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:36.472142,12,1611081936,428803096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:36.775217,13,1611081936,728803096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:37.074307,14,1611081937,28803096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:37.373306,15,1611081937,328803096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:37.672362,16,1611081937,628803096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:37.975250,17,1611081937,928803096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:38.273927,18,1611081938,228803096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:38.573453,19,1611081938,537921096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:38.872438,20,1611081938,837921096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:39.175626,21,1611081939,137921096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:39.474795,22,1611081939,437921096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:39.773792,23,1611081939,737921096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:40.072830,24,1611081940,38921096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:40.371459,25,1611081940,337921096,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:40.674927,26,1611081940,637921096,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:40.974022,27,1611081940,928214101,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:41.273077,28,1611081941,228214101,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:41.572198,29,1611081941,528214101,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:41.870895,30,1611081941,828214101,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:42.174380,31,1611081942,128214101,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:42.473347,32,1611081942,428214101,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:42.772360,33,1611081942,728214101,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:43.071359,34,1611081943,28214101,/ultrasound_5,0,0.259999990463,20.0,600.0,113.0
2021/01/19/15:45:43.374326,35,1611081943,329438070,/ultrasound_5,0,0.259999990463,20.0,600.0,114.0
2021/01/19/15:45:43.673498,36,1611081943,629438070,/ultrasound_5,0,0.259999990463,20.0,600.0,313.0
2021/01/19/15:45:43.972405,37,1611081943,929438070,/ultrasound_5,0,0.259999990463,20.0,600.0,57.0
2021/01/19/15:45:44.271619,38,1611081944,229438070,/ultrasound_5,0,0.259999990463,20.0,600.0,313.0
2021/01/19/15:45:44.574848,39,1611081944,529438070,/ultrasound_5,0,0.259999990463,20.0,600.0,313.0
2021/01/19/15:45:44.873930,40,1611081944,829438070,/ultrasound_5,0,0.259999990463,20.0,600.0,313.0
2021/01/19/15:45:45.172856,41,1611081945,129438070,/ultrasound_5,0,0.259999990463,20.0,600.0,57.0
2021/01/19/15:45:45.471848,42,1611081945,429438070,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:45.775033,43,1611081945,729438070,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:46.074017,44,1611081946,39542892,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:46.373088,45,1611081946,339542892,/ultrasound_5,0,0.259999990463,20.0,600.0,259.0
2021/01/19/15:45:46.672136,46,1611081946,639542892,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:46.974924,47,1611081946,939542892,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:47.274459,48,1611081947,239542892,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:47.573437,49,1611081947,539542892,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:47.872301,50,1611081947,839542892,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:48.175461,51,1611081948,139542892,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:48.474244,52,1611081948,429290105,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:48.773503,53,1611081948,729290105,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:49.072693,54,1611081949,29290105,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:49.375443,55,1611081949,329290105,/ultrasound_5,0,0.259999990463,20.0,600.0,259.0
2021/01/19/15:45:49.674811,56,1611081949,630290105,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:49.973916,57,1611081949,929290105,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:50.272948,58,1611081950,229290105,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:50.572001,59,1611081950,529290105,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:50.874954,60,1611081950,831100107,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:51.174027,61,1611081951,131100107,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:51.472899,62,1611081951,431100107,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:51.772179,63,1611081951,731100107,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:52.071091,64,1611081952,31100107,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:52.373989,65,1611081952,331100107,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:52.673357,66,1611081952,631100107,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:52.972415,67,1611081952,931100107,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:53.271353,68,1611081953,231100107,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:53.574093,69,1611081953,530255924,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:53.873564,70,1611081953,830255924,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:54.172633,71,1611081954,130255924,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:54.471582,72,1611081954,430255924,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:54.774846,73,1611081954,730255924,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:55.073836,74,1611081955,30255924,/ultrasound_5,0,0.259999990463,20.0,600.0,259.0
2021/01/19/15:45:55.372862,75,1611081955,330255924,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:55.671540,76,1611081955,630255924,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:55.974732,77,1611081955,928664884,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:56.274237,78,1611081956,228664884,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:56.573193,79,1611081956,528664884,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:56.872169,80,1611081956,828664884,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:57.174832,81,1611081957,128664884,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:57.474384,82,1611081957,428664884,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:57.773365,83,1611081957,728664884,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:45:58.072015,84,1611081958,28664884,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:58.375338,85,1611081958,328664884,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:45:58.674690,86,1611081958,629471107,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:58.974077,87,1611081958,929471107,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:59.272612,88,1611081959,230471107,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:45:59.571685,89,1611081959,529471107,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:45:59.874790,90,1611081959,829471107,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:00.173937,91,1611081960,129471107,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:00.472944,92,1611081960,429471107,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:00.771743,93,1611081960,729471107,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:01.070547,94,1611081961,30363912,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:46:01.374121,95,1611081961,330363912,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:01.673127,96,1611081961,630363912,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:46:01.972161,97,1611081961,930363912,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:02.271243,98,1611081962,230363912,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:02.574469,99,1611081962,530363912,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:02.873621,100,1611081962,830363912,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:03.172409,101,1611081963,130363912,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:03.471586,102,1611081963,430363912,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:03.774794,103,1611081963,728517951,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:04.073659,104,1611081964,28517951,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:04.372414,105,1611081964,328517951,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:04.671565,106,1611081964,628517951,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:04.974912,107,1611081964,928517951,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:05.274035,108,1611081965,228517951,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:05.572925,109,1611081965,528517951,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:05.872029,110,1611081965,828517951,/ultrasound_5,0,0.259999990463,20.0,600.0,214.0
2021/01/19/15:46:06.175086,111,1611081966,128695096,/ultrasound_5,0,0.259999990463,20.0,600.0,257.0
2021/01/19/15:46:06.474178,112,1611081966,428695096,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:06.773185,113,1611081966,728695096,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:07.072236,114,1611081967,28695096,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:07.375215,115,1611081967,328695096,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:07.674562,116,1611081967,628695096,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:07.973499,117,1611081967,928695096,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:08.272484,118,1611081968,228695096,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:08.575509,119,1611081968,529194034,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:08.874294,120,1611081968,830194034,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:09.173688,121,1611081969,129194034,/ultrasound_5,0,0.259999990463,20.0,600.0,32.0
2021/01/19/15:46:09.472770,122,1611081969,429194034,/ultrasound_5,0,0.259999990463,20.0,600.0,32.0
2021/01/19/15:46:09.771792,123,1611081969,729194034,/ultrasound_5,0,0.259999990463,20.0,600.0,33.0
2021/01/19/15:46:10.074748,124,1611081970,29194034,/ultrasound_5,0,0.259999990463,20.0,600.0,34.0
2021/01/19/15:46:10.373963,125,1611081970,329194034,/ultrasound_5,0,0.259999990463,20.0,600.0,34.0
2021/01/19/15:46:10.672964,126,1611081970,629194034,/ultrasound_5,0,0.259999990463,20.0,600.0,34.0
2021/01/19/15:46:10.971944,127,1611081970,929194034,/ultrasound_5,0,0.259999990463,20.0,600.0,34.0
2021/01/19/15:46:11.270760,128,1611081971,229194034,/ultrasound_5,0,0.259999990463,20.0,600.0,34.0
2021/01/19/15:46:11.574325,129,1611081971,529194034,/ultrasound_5,0,0.259999990463,20.0,600.0,66.0
2021/01/19/15:46:11.873322,130,1611081971,829194034,/ultrasound_5,0,0.259999990463,20.0,600.0,66.0
2021/01/19/15:46:12.172192,131,1611081972,129194034,/ultrasound_5,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:12.471271,132,1611081972,429194034,/ultrasound_5,0,0.259999990463,20.0,600.0,49.0
2021/01/19/15:46:12.774632,133,1611081972,729194034,/ultrasound_5,0,0.259999990463,20.0,600.0,38.0
2021/01/19/15:46:13.073487,134,1611081973,29194034,/ultrasound_5,0,0.259999990463,20.0,600.0,29.0
2021/01/19/15:46:13.372398,135,1611081973,329194034,/ultrasound_5,0,0.259999990463,20.0,600.0,26.0
2021/01/19/15:46:13.671477,136,1611081973,629124032,/ultrasound_5,0,0.259999990463,20.0,600.0,26.0
2021/01/19/15:46:13.974342,137,1611081973,929124032,/ultrasound_5,0,0.259999990463,20.0,600.0,45.0
2021/01/19/15:46:14.273780,138,1611081974,229124032,/ultrasound_5,0,0.259999990463,20.0,600.0,59.0
2021/01/19/15:46:14.572690,139,1611081974,529124032,/ultrasound_5,0,0.259999990463,20.0,600.0,59.0
2021/01/19/15:46:14.871730,140,1611081974,829124032,/ultrasound_5,0,0.259999990463,20.0,600.0,59.0
2021/01/19/15:46:15.174847,141,1611081975,129124032,/ultrasound_5,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:15.474144,142,1611081975,429124032,/ultrasound_5,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:15.773057,143,1611081975,729124032,/ultrasound_5,0,0.259999990463,20.0,600.0,42.0
2021/01/19/15:46:16.072060,144,1611081976,27402101,/ultrasound_5,0,0.259999990463,20.0,600.0,34.0
2021/01/19/15:46:16.375150,145,1611081976,327402101,/ultrasound_5,0,0.259999990463,20.0,600.0,34.0
2021/01/19/15:46:16.674393,146,1611081976,627402101,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:16.973273,147,1611081976,927402101,/ultrasound_5,0,0.259999990463,20.0,600.0,257.0
2021/01/19/15:46:17.271995,148,1611081977,227402101,/ultrasound_5,0,0.259999990463,20.0,600.0,1.0
2021/01/19/15:46:17.575409,149,1611081977,527402101,/ultrasound_5,0,0.259999990463,20.0,600.0,1.0
2021/01/19/15:46:17.874581,150,1611081977,827402101,/ultrasound_5,0,0.259999990463,20.0,600.0,1.0
2021/01/19/15:46:18.173646,151,1611081978,127402101,/ultrasound_5,0,0.259999990463,20.0,600.0,39.0
2021/01/19/15:46:18.472445,152,1611081978,428402101,/ultrasound_5,0,0.259999990463,20.0,600.0,39.0
2021/01/19/15:46:18.771521,153,1611081978,728910026,/ultrasound_5,0,0.259999990463,20.0,600.0,39.0
2021/01/19/15:46:19.074139,154,1611081979,28910026,/ultrasound_5,0,0.259999990463,20.0,600.0,40.0
2021/01/19/15:46:19.373748,155,1611081979,328910026,/ultrasound_5,0,0.259999990463,20.0,600.0,22.0
2021/01/19/15:46:19.672684,156,1611081979,628910026,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:19.971676,157,1611081979,928910026,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:20.274824,158,1611081980,228910026,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:20.574195,159,1611081980,528910026,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:20.873083,160,1611081980,828910026,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:21.172036,161,1611081981,130447038,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:21.471057,162,1611081981,430447038,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:21.774355,163,1611081981,730447038,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:22.073262,164,1611081982,30447038,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:22.371859,165,1611081982,330447038,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:22.671270,166,1611081982,630447038,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:22.974447,167,1611081982,930447038,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:23.273497,168,1611081983,230447038,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:23.572496,169,1611081983,528323060,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:23.871612,170,1611081983,828323060,/ultrasound_5,0,0.259999990463,20.0,600.0,277.0
2021/01/19/15:46:24.174667,171,1611081984,128323060,/ultrasound_5,0,0.259999990463,20.0,600.0,314.0
2021/01/19/15:46:24.473835,172,1611081984,428323060,/ultrasound_5,0,0.259999990463,20.0,600.0,313.0
2021/01/19/15:46:24.772679,173,1611081984,728323060,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:25.071276,174,1611081985,28323060,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:25.375274,175,1611081985,328323060,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:25.674211,176,1611081985,628323060,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:25.973003,177,1611081985,928323060,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:26.272050,178,1611081986,229268079,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:26.575344,179,1611081986,529268079,/ultrasound_5,0,0.259999990463,20.0,600.0,213.0
2021/01/19/15:46:26.874325,180,1611081986,829268079,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:27.172961,181,1611081987,129268079,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:27.471643,182,1611081987,429268079,/ultrasound_5,0,0.259999990463,20.0,600.0,259.0
2021/01/19/15:46:27.774937,183,1611081987,729268079,/ultrasound_5,0,0.259999990463,20.0,600.0,3.0
2021/01/19/15:46:28.074329,184,1611081988,30268079,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:28.373319,185,1611081988,329268079,/ultrasound_5,0,0.259999990463,20.0,600.0,2.0
2021/01/19/15:46:28.672297,186,1611081988,627790050,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:28.971523,187,1611081988,927790050,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
2021/01/19/15:46:29.274730,188,1611081989,227790050,/ultrasound_5,0,0.259999990463,20.0,600.0,258.0
