time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.radiation_type,.field_of_view,.min_range,.max_range,.range
2021/01/19/15:46:12.737586,133,1611081972,729194034,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:13.036571,134,1611081973,29194034,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:13.335688,135,1611081973,329194034,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:13.634744,136,1611081973,629124032,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:13.937447,137,1611081973,929124032,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:14.236814,138,1611081974,229124032,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:14.535923,139,1611081974,529124032,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:14.834622,140,1611081974,829124032,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:15.138119,141,1611081975,129124032,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:15.436947,142,1611081975,429124032,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:15.736052,143,1611081975,729124032,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:16.035099,144,1611081976,27402101,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:16.338244,145,1611081976,327402101,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:16.637328,146,1611081976,627402101,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:16.936333,147,1611081976,927402101,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:17.235325,148,1611081977,227402101,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:17.538471,149,1611081977,527402101,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:17.837295,150,1611081977,827402101,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:18.136641,151,1611081978,127402101,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:18.435433,152,1611081978,428402101,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:18.734596,153,1611081978,728910026,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:19.037847,154,1611081979,28910026,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:19.336787,155,1611081979,328910026,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:19.635954,156,1611081979,628910026,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:19.934941,157,1611081979,928910026,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:20.237949,158,1611081980,228910026,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:20.537098,159,1611081980,528910026,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:20.835911,160,1611081980,828910026,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:21.134979,161,1611081981,130447038,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:21.438149,162,1611081981,430447038,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:21.737399,163,1611081981,730447038,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:22.036373,164,1611081982,30447038,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:22.335497,165,1611081982,330447038,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:22.634464,166,1611081982,630447038,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:22.937679,167,1611081982,930447038,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:23.236623,168,1611081983,230447038,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:23.535568,169,1611081983,528323060,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:23.834426,170,1611081983,828323060,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:24.137836,171,1611081984,128323060,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:24.436883,172,1611081984,428323060,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:24.735870,173,1611081984,728323060,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:25.035011,174,1611081985,28323060,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:25.338231,175,1611081985,328323060,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:25.636814,176,1611081985,628323060,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:25.936153,177,1611081985,928323060,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:26.235226,178,1611081986,229268079,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:26.538420,179,1611081986,529268079,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:26.836922,180,1611081986,829268079,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:27.136375,181,1611081987,129268079,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:27.434828,182,1611081987,429268079,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:27.738264,183,1611081987,729268079,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:28.037655,184,1611081988,30268079,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:28.336644,185,1611081988,329268079,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:28.635627,186,1611081988,627790050,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:28.934756,187,1611081988,927790050,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:29.237600,188,1611081989,227790050,/ultrasound_1,0,0.259999990463,20.0,600.0,61.0
