time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.radiation_type,.field_of_view,.min_range,.max_range,.range
2021/01/19/15:45:41.580294,29,1611081941,528214101,/ultrasound_6,0,0.259999990463,20.0,600.0,186.0
2021/01/19/15:45:41.883260,30,1611081941,828214101,/ultrasound_6,0,0.259999990463,20.0,600.0,186.0
2021/01/19/15:45:42.182427,31,1611081942,128214101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:42.481355,32,1611081942,428214101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:42.780454,33,1611081942,728214101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:43.083443,34,1611081943,28214101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:43.382605,35,1611081943,329438070,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:43.681612,36,1611081943,629438070,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:43.980610,37,1611081943,929438070,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:44.283775,38,1611081944,229438070,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:44.582693,39,1611081944,529438070,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:44.881995,40,1611081944,829438070,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:45.180826,41,1611081945,129438070,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:45.483911,42,1611081945,429438070,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:45.783185,43,1611081945,729438070,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:46.082002,44,1611081946,39542892,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:46.380898,45,1611081946,339542892,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:46.684206,46,1611081946,639542892,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:46.983161,47,1611081946,939542892,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:47.282439,48,1611081947,239542892,/ultrasound_6,0,0.259999990463,20.0,600.0,186.0
2021/01/19/15:45:47.581296,49,1611081947,539542892,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:47.884339,50,1611081947,839542892,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:48.183462,51,1611081948,139542892,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:48.482385,52,1611081948,429290105,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:48.781695,53,1611081948,729290105,/ultrasound_6,0,0.259999990463,20.0,600.0,186.0
2021/01/19/15:45:49.084690,54,1611081949,29290105,/ultrasound_6,0,0.259999990463,20.0,600.0,186.0
2021/01/19/15:45:49.383492,55,1611081949,329290105,/ultrasound_6,0,0.259999990463,20.0,600.0,186.0
2021/01/19/15:45:49.682659,56,1611081949,630290105,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:49.982136,57,1611081949,929290105,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:50.281001,58,1611081950,229290105,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:50.583883,59,1611081950,529290105,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:50.883087,60,1611081950,831100107,/ultrasound_6,0,0.259999990463,20.0,600.0,186.0
2021/01/19/15:45:51.182111,61,1611081951,131100107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:51.481158,62,1611081951,431100107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:51.780233,63,1611081951,731100107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:52.083291,64,1611081952,31100107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:52.382121,65,1611081952,331100107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:52.681408,66,1611081952,631100107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:52.980503,67,1611081952,931100107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:53.283622,68,1611081953,231100107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:53.582274,69,1611081953,530255924,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:53.881600,70,1611081953,830255924,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:54.180709,71,1611081954,130255924,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:54.483838,72,1611081954,430255924,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:54.782870,73,1611081954,730255924,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:55.081953,74,1611081955,30255924,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:55.381052,75,1611081955,330255924,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:55.683491,76,1611081955,630255924,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:55.983078,77,1611081955,928664884,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:56.282185,78,1611081956,228664884,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:56.581320,79,1611081956,528664884,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:56.883918,80,1611081956,828664884,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:57.183175,81,1611081957,128664884,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:57.482262,82,1611081957,428664884,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:57.781490,83,1611081957,728664884,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:58.084416,84,1611081958,28664884,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:58.383476,85,1611081958,328664884,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:58.682677,86,1611081958,629471107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:58.981772,87,1611081958,929471107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:59.284756,88,1611081959,230471107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:59.583723,89,1611081959,529471107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:45:59.882860,90,1611081959,829471107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:00.182010,91,1611081960,129471107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:00.480956,92,1611081960,429471107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:00.780133,93,1611081960,729471107,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:01.082740,94,1611081961,30363912,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:01.382164,95,1611081961,330363912,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:01.681227,96,1611081961,630363912,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:01.980413,97,1611081961,930363912,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:02.283445,98,1611081962,230363912,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:02.582456,99,1611081962,530363912,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:02.881562,100,1611081962,830363912,/ultrasound_6,0,0.259999990463,20.0,600.0,53.0
2021/01/19/15:46:03.180649,101,1611081963,130363912,/ultrasound_6,0,0.259999990463,20.0,600.0,46.0
2021/01/19/15:46:03.483006,102,1611081963,430363912,/ultrasound_6,0,0.259999990463,20.0,600.0,46.0
2021/01/19/15:46:03.782786,103,1611081963,728517951,/ultrasound_6,0,0.259999990463,20.0,600.0,45.0
2021/01/19/15:46:04.081790,104,1611081964,28517951,/ultrasound_6,0,0.259999990463,20.0,600.0,45.0
2021/01/19/15:46:04.380749,105,1611081964,328517951,/ultrasound_6,0,0.259999990463,20.0,600.0,45.0
2021/01/19/15:46:04.683827,106,1611081964,628517951,/ultrasound_6,0,0.259999990463,20.0,600.0,45.0
2021/01/19/15:46:04.982830,107,1611081964,928517951,/ultrasound_6,0,0.259999990463,20.0,600.0,61.0
2021/01/19/15:46:05.282072,108,1611081965,228517951,/ultrasound_6,0,0.259999990463,20.0,600.0,69.0
2021/01/19/15:46:05.581069,109,1611081965,528517951,/ultrasound_6,0,0.259999990463,20.0,600.0,76.0
2021/01/19/15:46:05.884086,110,1611081965,828517951,/ultrasound_6,0,0.259999990463,20.0,600.0,76.0
2021/01/19/15:46:06.183114,111,1611081966,128695096,/ultrasound_6,0,0.259999990463,20.0,600.0,66.0
2021/01/19/15:46:06.482216,112,1611081966,428695096,/ultrasound_6,0,0.259999990463,20.0,600.0,66.0
2021/01/19/15:46:06.781301,113,1611081966,728695096,/ultrasound_6,0,0.259999990463,20.0,600.0,66.0
2021/01/19/15:46:07.084264,114,1611081967,28695096,/ultrasound_6,0,0.259999990463,20.0,600.0,66.0
2021/01/19/15:46:07.383334,115,1611081967,328695096,/ultrasound_6,0,0.259999990463,20.0,600.0,66.0
2021/01/19/15:46:07.682469,116,1611081967,628695096,/ultrasound_6,0,0.259999990463,20.0,600.0,66.0
2021/01/19/15:46:07.981901,117,1611081967,928695096,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:08.284568,118,1611081968,228695096,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:08.583600,119,1611081968,529194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:08.882764,120,1611081968,830194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:09.181800,121,1611081969,129194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:09.480887,122,1611081969,429194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:09.783764,123,1611081969,729194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:10.082811,124,1611081970,29194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:10.381977,125,1611081970,329194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:10.680938,126,1611081970,629194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:10.980038,127,1611081970,929194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:11.283072,128,1611081971,229194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:11.581802,129,1611081971,529194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:11.881337,130,1611081971,829194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:12.180439,131,1611081972,129194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:12.483411,132,1611081972,429194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:12.782527,133,1611081972,729194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:13.081469,134,1611081973,29194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:13.380709,135,1611081973,329194034,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:13.683542,136,1611081973,629124032,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:13.982604,137,1611081973,929124032,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:14.281789,138,1611081974,229124032,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:14.580831,139,1611081974,529124032,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:14.883854,140,1611081974,829124032,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:15.182932,141,1611081975,129124032,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:15.482110,142,1611081975,429124032,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:15.781184,143,1611081975,729124032,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:16.084153,144,1611081976,27402101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:16.382955,145,1611081976,327402101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:16.682404,146,1611081976,627402101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:16.981336,147,1611081976,927402101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:17.284385,148,1611081977,227402101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:17.583426,149,1611081977,527402101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:17.882581,150,1611081977,827402101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:18.181583,151,1611081978,127402101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:18.484427,152,1611081978,428402101,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:18.783535,153,1611081978,728910026,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:19.082403,154,1611081979,28910026,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:19.381750,155,1611081979,328910026,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:19.681018,156,1611081979,628910026,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:19.979975,157,1611081979,928910026,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:20.282991,158,1611081980,228910026,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:20.582056,159,1611081980,528910026,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:20.881009,160,1611081980,828910026,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:21.180134,161,1611081981,130447038,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:21.483274,162,1611081981,430447038,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:21.782331,163,1611081981,730447038,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:22.081404,164,1611081982,30447038,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:22.380135,165,1611081982,330447038,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:22.683367,166,1611081982,630447038,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:22.982610,167,1611081982,930447038,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:23.281653,168,1611081983,230447038,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:23.580753,169,1611081983,528323060,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:23.883578,170,1611081983,828323060,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:24.182768,171,1611081984,128323060,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:24.481843,172,1611081984,428323060,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:24.780967,173,1611081984,728323060,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:25.083581,174,1611081985,28323060,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:25.383026,175,1611081985,328323060,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:25.682076,176,1611081985,628323060,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:25.981354,177,1611081985,928323060,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:26.284175,178,1611081986,229268079,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:26.583240,179,1611081986,529268079,/ultrasound_6,0,0.259999990463,20.0,600.0,186.0
2021/01/19/15:46:26.882451,180,1611081986,829268079,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:27.181427,181,1611081987,129268079,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:27.483793,182,1611081987,429268079,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:27.783143,183,1611081987,729268079,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:28.082552,184,1611081988,30268079,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:28.381385,185,1611081988,329268079,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:28.680682,186,1611081988,627790050,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:28.983699,187,1611081988,927790050,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
2021/01/19/15:46:29.282852,188,1611081989,227790050,/ultrasound_6,0,0.259999990463,20.0,600.0,187.0
